,solar,G(i),H_sun,T2m,WS10m,Int,Consumption_kW,net_export
2024-01-13 21:00:00,0.0,0.0,0.0,1.09,1.93,0,0.09,0.0
2024-01-13 22:00:00,0.0,0.0,0.0,0.98,1.93,0,0.137,0.0
2024-01-13 23:00:00,0.0,0.0,0.0,0.69,2.07,0,0.119,0.0
2024-01-14 00:00:00,0.0,0.0,0.0,1.03,2.14,0,0.096,0.0
2024-01-14 01:00:00,0.0,0.0,0.0,1.31,2.28,0,0.096,0.0
2024-01-14 02:00:00,0.0,0.0,0.0,1.59,2.41,0,0.113,0.0
2024-01-14 03:00:00,0.0,0.0,0.0,1.76,2.34,0,0.149,0.0
2024-01-14 04:00:00,0.0,0.0,0.0,1.51,2.28,0,0.095,0.0
2024-01-14 05:00:00,0.0,0.0,0.0,1.5,2.28,0,0.095,0.0
2024-01-14 06:00:00,0.0,0.0,0.0,1.41,2.41,0,0.114,0.0
2024-01-14 07:00:00,0.0,0.0,0.0,2.04,2.76,0,0.16,0.0
2024-01-14 08:00:00,0.0,0.0,0.0,2.47,2.97,0,0.102,0.0
2024-01-14 09:00:00,0.060353333333333335,82.55,7.04,3.05,3.24,0,0.096,0.08506
2024-01-14 10:00:00,0.32519333333333333,362.65,12.51,4.16,3.31,0,0.094,0.88158
2024-01-14 11:00:00,0.4365133333333333,479.7,16.05,5.42,5.45,0,0.144,1.16554
2024-01-14 12:00:00,0.50258,555.38,17.34,5.62,4.97,0,0.116,1.39174
2024-01-14 13:00:00,0.4076366666666667,449.81,16.27,5.72,4.62,0,0.088,1.13491
2024-01-14 14:00:00,0.36617666666666665,405.04,12.93,5.48,4.14,0,0.088,1.01053
2024-01-14 15:00:00,0.44911999999999996,501.6,7.63,5.3,4.14,0,0.126,1.2213599999999998
2024-01-14 16:00:00,0.0011533333333333333,8.15,0.76,5.06,4.0,0,0.119,0.0
2024-01-14 17:00:00,0.0,0.0,0.0,4.89,4.14,0,0.088,0.0
2024-01-14 18:00:00,0.0,0.0,0.0,5.08,4.28,0,0.088,0.0
2024-01-14 19:00:00,0.0,0.0,0.0,5.65,4.48,0,0.119,0.0
2024-01-14 20:00:00,0.0,0.0,0.0,5.83,4.41,0,0.124,0.0
2024-01-14 21:00:00,0.0,0.0,0.0,6.01,4.28,0,0.113,0.0
2024-01-14 22:00:00,0.0,0.0,0.0,6.43,4.21,0,0.089,0.0
2024-01-14 23:00:00,0.0,0.0,0.0,6.62,4.14,0,0.119,0.0
2024-01-15 00:00:00,0.0,0.0,0.0,6.76,4.0,0,0.122,0.0
2024-01-15 01:00:00,0.0,0.0,0.0,6.92,3.93,0,0.088,0.0
2024-01-15 02:00:00,0.0,0.0,0.0,7.07,3.93,0,0.088,0.0
2024-01-15 03:00:00,0.0,0.0,0.0,7.21,3.93,0,0.119,0.0
2024-01-15 04:00:00,0.0,0.0,0.0,7.31,3.86,0,0.122,0.0
2024-01-15 05:00:00,0.0,0.0,0.0,7.4,3.79,0,0.088,0.0
2024-01-15 06:00:00,0.0,0.0,0.0,7.47,3.72,0,0.088,0.0
2024-01-15 07:00:00,0.0,0.0,0.0,7.42,3.59,0,0.123,0.0
2024-01-15 08:00:00,0.0,0.0,0.0,7.52,3.45,0,0.1149999999999999,0.0
2024-01-15 09:00:00,0.0,4.73,7.17,7.61,3.45,0,0.089,0.0
2024-01-15 10:00:00,0.01106,23.65,12.65,7.79,3.59,0,0.088,0.0
2024-01-15 11:00:00,0.016053333333333298,30.27,16.21,8.12,3.72,0,0.13,0.0
2024-01-15 12:00:00,0.020489999999999998,35.95,17.52,8.76,4.41,0,0.106,0.0
2024-01-15 13:00:00,0.03625666666666663,54.87,16.46,8.95,3.93,0,0.089,0.0197699999999999
2024-01-15 14:00:00,0.17355666666666666,202.95,13.12,9.03,3.72,0,0.088,0.43267
2024-01-15 15:00:00,0.39859333333333336,453.13,7.82,8.71,3.38,0,0.144,1.05178
2024-01-15 16:00:00,0.004726666666666666,14.48,0.96,7.94,3.31,0,0.09,0.0
2024-01-15 17:00:00,0.0,0.0,0.0,7.08,3.24,0,0.09,0.0
2024-01-15 18:00:00,0.0,0.0,0.0,6.57,3.45,0,0.137,0.0
2024-01-15 19:00:00,0.0,0.0,0.0,5.96,3.59,0,0.134,0.0
2024-01-15 20:00:00,0.0,0.0,0.0,5.68,3.72,0,0.184,0.0
2024-01-15 21:00:00,0.0,0.0,0.0,5.53,3.72,0,0.266,0.0
2024-01-15 22:00:00,0.0,0.0,0.0,5.37,3.72,0,0.207,0.0
2024-01-15 23:00:00,0.0,0.0,0.0,5.2,3.59,0,0.131,0.0
2024-01-16 00:00:00,0.0,0.0,0.0,5.08,3.38,0,0.1,0.0
2024-01-16 01:00:00,0.0,0.0,0.0,4.9,3.17,0,0.096,0.0
2024-01-16 02:00:00,0.0,0.0,0.0,4.85,3.17,0,0.096,0.0
2024-01-16 03:00:00,0.0,0.0,0.0,4.77,3.1,0,0.135,0.0
2024-01-16 04:00:00,0.0,0.0,0.0,4.76,3.03,0,0.148,0.0
2024-01-16 05:00:00,0.0,0.0,0.0,4.66,2.9,0,0.115,0.0
2024-01-16 06:00:00,0.0,0.0,0.0,4.65,2.76,0,0.186,0.0
2024-01-16 07:00:00,0.0,0.0,0.0,5.4,3.03,0,0.16,0.0
2024-01-16 08:00:00,0.0,0.0,0.0,6.24,3.17,0,0.478,0.0
2024-01-16 09:00:00,0.0023033333333333334,10.41,7.3,7.35,3.59,0,0.233,0.0
2024-01-16 10:00:00,0.13141333333333333,158.46,12.8,8.53,4.28,0,0.389,0.00524
2024-01-16 11:00:00,0.01744,32.16,16.38,9.27,5.17,0,0.2219999999999999,0.0
2024-01-16 12:00:00,0.5453866666666667,615.69,17.71,9.99,5.52,0,0.198,1.43816
2024-01-16 13:00:00,0.46918333333333334,528.73,16.66,10.5,5.38,0,0.307,1.10055
2024-01-16 14:00:00,0.09785666666666666,123.28,13.33,10.73,5.59,0,0.184,0.10957
2024-01-16 15:00:00,0.011583333333333334,24.6,8.03,10.45,5.24,0,0.2289999999999999,0.0
2024-01-16 16:00:00,0.005823333333333333,16.29,1.16,9.88,4.97,0,0.212,0.0
2024-01-16 17:00:00,0.0,0.0,0.0,9.43,4.69,0,0.18,0.0
2024-01-16 18:00:00,0.0,0.0,0.0,8.83,4.28,0,0.232,0.0
2024-01-16 19:00:00,0.0,0.0,0.0,7.53,4.0,0,0.1699999999999999,0.0
2024-01-16 20:00:00,0.0,0.0,0.0,6.79,3.79,0,0.447,0.0
2024-01-16 21:00:00,0.0,0.0,0.0,6.11,3.72,0,0.8170000000000001,0.0
2024-01-16 22:00:00,0.0,0.0,0.0,5.6,3.86,0,0.477,0.0
2024-01-16 23:00:00,0.0,0.0,0.0,5.1,4.07,0,0.6869999999999999,0.0
2024-01-17 00:00:00,0.0,0.0,0.0,4.98,4.34,0,0.218,0.0
2024-01-17 01:00:00,0.0,0.0,0.0,5.09,4.55,0,0.102,0.0
2024-01-17 02:00:00,0.0,0.0,0.0,5.25,4.62,0,0.092,0.0
2024-01-17 03:00:00,0.0,0.0,0.0,5.58,4.9,0,0.161,0.0
2024-01-17 04:00:00,0.0,0.0,0.0,6.08,5.1,0,0.113,0.0
2024-01-17 05:00:00,0.0,0.0,0.0,6.47,5.45,0,0.092,0.0
2024-01-17 06:00:00,0.0,0.0,0.0,6.85,5.72,0,0.092,0.0
2024-01-17 07:00:00,0.0,0.0,0.0,7.28,5.79,0,0.092,0.0
2024-01-17 08:00:00,0.0,0.0,0.0,7.78,6.0,0,0.405,0.0
2024-01-17 09:00:00,0.00767,18.92,7.43,7.99,6.41,0,0.3319999999999999,0.0
2024-01-17 10:00:00,0.06595333333333334,87.78,12.96,8.25,6.76,0,1.014,0.0
2024-01-17 11:00:00,0.0331533333333333,51.08,16.56,8.51,6.97,0,1.045,0.0
2024-01-17 12:00:00,0.015286666666666665,29.33,17.9,8.83,7.24,0,1.116,0.0
2024-01-17 13:00:00,0.012393333333333333,25.54,16.86,9.03,7.17,0,1.111,0.0
2024-01-17 14:00:00,0.012373333333333333,25.54,13.54,9.22,6.69,0,0.836,0.0
2024-01-17 15:00:00,0.005716666666666666,16.08,8.24,9.21,6.41,0,0.8260000000000001,0.0
2024-01-17 16:00:00,0.0,3.78,1.37,8.87,5.72,0,0.419,0.0
2024-01-17 17:00:00,0.0,0.0,0.0,8.37,5.66,0,0.437,0.0
2024-01-17 18:00:00,0.0,0.0,0.0,7.6,6.28,0,0.736,0.0
2024-01-17 19:00:00,0.0,0.0,0.0,7.21,5.93,0,1.524,0.0
2024-01-17 20:00:00,0.0,0.0,0.0,6.96,5.93,0,0.7230000000000001,0.0
2024-01-17 21:00:00,0.0,0.0,0.0,6.74,6.07,0,0.659,0.0
2024-01-17 22:00:00,0.0,0.0,0.0,6.26,5.93,0,0.832,0.0
2024-01-17 23:00:00,0.0,0.0,0.0,5.5,5.45,0,0.12,0.0
2024-01-18 00:00:00,0.0,0.0,0.0,4.79,6.14,0,0.112,0.0
2024-01-18 01:00:00,0.0,0.0,0.0,3.79,5.24,0,0.165,0.0
2024-01-18 02:00:00,0.0,0.0,0.0,3.02,4.55,0,0.101,0.0
2024-01-18 03:00:00,0.0,0.0,0.0,2.59,5.31,0,0.094,0.0
2024-01-18 04:00:00,0.0,0.0,0.0,2.38,6.14,0,0.093,0.0
2024-01-18 05:00:00,0.0,0.0,0.0,2.25,6.21,0,0.152,0.0
2024-01-18 06:00:00,0.0,0.0,0.0,1.76,6.14,0,0.181,0.0
2024-01-18 07:00:00,0.0,0.0,0.0,1.61,4.83,0,0.267,0.0
2024-01-18 08:00:00,0.0,0.0,0.0,1.31,5.03,0,0.474,0.0
2024-01-18 09:00:00,0.08729666666666668,111.47,7.58,1.33,5.38,0,0.5479999999999999,0.0
2024-01-18 10:00:00,0.3400433333333333,372.1,13.12,1.94,5.03,0,1.087,0.0
2024-01-18 11:00:00,0.5165000000000001,563.07,16.74,2.72,5.24,0,1.238,0.3115000000000001
2024-01-18 12:00:00,0.45747333333333334,497.24,18.1,3.58,5.86,0,0.587,0.78542
2024-01-18 13:00:00,0.06362666666666666,84.19,17.07,4.62,6.55,0,0.82,0.0
2024-01-18 14:00:00,0.49084666666666665,535.53,13.75,5.41,7.52,0,0.981,0.49154
2024-01-18 15:00:00,0.3944733333333333,432.76,8.45,5.64,8.0,0,1.156,0.02742
2024-01-18 16:00:00,0.007103333333333333,17.97,1.58,6.05,7.59,0,1.0619999999999998,0.0
2024-01-18 17:00:00,0.0,0.0,0.0,5.84,7.31,0,1.228,0.0
2024-01-18 18:00:00,0.0,0.0,0.0,5.66,7.1,0,1.5499999999999998,0.0
2024-01-18 19:00:00,0.0,0.0,0.0,5.91,7.66,0,0.789,0.0
2024-01-18 20:00:00,0.0,0.0,0.0,5.76,7.1,0,0.8460000000000001,0.0
2024-01-18 21:00:00,0.0,0.0,0.0,5.38,6.83,0,0.252,0.0
2024-01-18 22:00:00,0.0,0.0,0.0,5.04,6.62,0,0.224,0.0
2024-01-18 23:00:00,0.0,0.0,0.0,4.53,6.48,0,0.13,0.0
2024-01-19 00:00:00,0.0,0.0,0.0,4.07,6.41,0,0.154,0.0
2024-01-19 01:00:00,0.0,0.0,0.0,3.79,6.28,0,0.214,0.0
2024-01-19 02:00:00,0.0,0.0,0.0,3.42,5.86,0,0.123,0.0
2024-01-19 03:00:00,0.0,0.0,0.0,3.15,5.66,0,0.095,0.0
2024-01-19 04:00:00,0.0,0.0,0.0,3.04,5.31,0,0.097,0.0
2024-01-19 05:00:00,0.0,0.0,0.0,3.0,5.03,0,0.546,0.0
2024-01-19 06:00:00,0.0,0.0,0.0,3.13,4.83,0,0.143,0.0
2024-01-19 07:00:00,0.0,0.0,0.0,3.57,4.62,0,0.166,0.0
2024-01-19 08:00:00,0.0,0.0,0.0,3.47,4.34,0,1.41,0.0
2024-01-19 09:00:00,0.11157333333333334,139.85,7.73,3.94,4.21,0,1.082,0.0
2024-01-19 10:00:00,0.32419333333333333,362.34,13.29,5.15,3.66,0,0.813,0.15958
2024-01-19 11:00:00,0.43527333333333335,484.96,16.93,6.34,3.72,0,0.781,0.52482
2024-01-19 12:00:00,0.37211666666666665,413.78,18.31,7.59,4.9,0,0.897,0.2193499999999999
2024-01-19 13:00:00,0.013139999999999999,26.49,17.29,8.44,5.38,0,0.86,0.0
2024-01-19 14:00:00,0.02903333333333333,46.35,13.97,9.07,5.52,0,1.345,0.0
2024-01-19 15:00:00,0.00895,20.81,8.67,8.92,3.72,0,1.331,0.0
2024-01-19 16:00:00,0.009633333333333332,21.76,1.79,8.57,3.66,0,1.401,0.0
2024-01-19 17:00:00,0.0,0.0,0.0,8.43,3.93,0,1.785,0.0
2024-01-19 18:00:00,0.0,0.0,0.0,8.67,4.76,0,1.765,0.0
2024-01-19 19:00:00,0.0,0.0,0.0,9.82,6.0,0,2.009,0.0
2024-01-19 20:00:00,0.0,0.0,0.0,10.36,6.21,0,2.055,0.0
2024-01-19 21:00:00,0.0,0.0,0.0,10.58,6.34,0,1.5779999999999998,0.0
2024-01-19 22:00:00,0.0,0.0,0.0,10.75,6.41,0,1.017,0.0
2024-01-19 23:00:00,0.0,0.0,0.0,10.82,6.21,0,0.426,0.0
2024-01-20 00:00:00,0.0,0.0,0.0,10.36,6.28,0,0.4589999999999999,0.0
2024-01-20 01:00:00,0.0,0.0,0.0,9.82,6.28,0,0.4509999999999999,0.0
2024-01-20 02:00:00,0.0,0.0,0.0,9.39,6.21,0,0.41,0.0
2024-01-20 03:00:00,0.0,0.0,0.0,9.16,6.34,0,0.41,0.0
2024-01-20 04:00:00,0.0,0.0,0.0,9.11,6.28,0,0.418,0.0
2024-01-20 05:00:00,0.0,0.0,0.0,9.27,6.21,0,0.478,0.0
2024-01-20 06:00:00,0.0,0.0,0.0,10.18,7.03,0,0.443,0.0
2024-01-20 07:00:00,0.0,0.0,0.0,10.21,6.76,0,0.402,0.0
2024-01-20 08:00:00,0.0,0.0,0.0,10.22,6.97,0,0.641,0.0
2024-01-20 09:00:00,0.02376666666666667,40.57,7.89,10.35,7.17,0,0.4669999999999999,0.0
2024-01-20 10:00:00,0.018816666666666666,34.06,13.47,10.63,7.52,0,0.427,0.0
2024-01-20 11:00:00,0.03599,54.87,17.13,10.86,8.0,0,0.595,0.0
2024-01-20 12:00:00,0.09419666666666664,119.56,18.52,11.07,8.55,0,0.5740000000000001,0.0
2024-01-20 13:00:00,0.024863333333333335,41.62,17.51,11.04,8.34,0,0.72,0.0
2024-01-20 14:00:00,0.00818,19.87,14.2,11.14,8.62,0,0.808,0.0
2024-01-20 15:00:00,0.16452333333333333,193.59,8.89,11.13,10.55,0,1.224,0.0
2024-01-20 16:00:00,0.006283333333333333,17.03,2.01,10.7,9.72,0,1.33,0.0
2024-01-20 17:00:00,0.0,0.0,0.0,10.29,9.52,0,0.663,0.0
2024-01-20 18:00:00,0.0,0.0,0.0,10.28,9.45,0,0.577,0.0
2024-01-20 19:00:00,0.0,0.0,0.0,10.19,9.52,0,0.867,0.0
2024-01-20 20:00:00,0.0,0.0,0.0,10.23,9.45,0,1.04,0.0
2024-01-20 21:00:00,0.0,0.0,0.0,10.31,9.45,0,2.691,0.0
2024-01-20 22:00:00,0.0,0.0,0.0,10.62,9.17,0,2.249,0.0
2024-01-20 23:00:00,0.0,0.0,0.0,10.72,8.55,0,0.51,0.0
2024-01-21 00:00:00,0.0,0.0,0.0,10.42,8.0,0,0.175,0.0
2024-01-21 01:00:00,0.0,0.0,0.0,9.3,7.59,0,0.101,0.0
2024-01-21 02:00:00,0.0,0.0,0.0,7.98,6.9,0,0.094,0.0
2024-01-21 03:00:00,0.0,0.0,0.0,7.05,6.28,0,0.181,0.0
2024-01-21 04:00:00,0.0,0.0,0.0,6.24,5.59,0,0.134,0.0
2024-01-21 05:00:00,0.0,0.0,0.0,5.68,5.03,0,0.096,0.0
2024-01-21 06:00:00,0.0,0.0,0.0,5.16,4.69,0,0.095,0.0
2024-01-21 07:00:00,0.0,0.0,0.0,5.29,4.55,0,0.149,0.0
2024-01-21 08:00:00,0.0,0.0,0.0,4.95,4.41,0,0.106,0.0
2024-01-21 09:00:00,0.12919333333333333,159.77,8.05,4.99,4.48,0,0.2279999999999999,0.15958
2024-01-21 10:00:00,0.11036666666666667,134.4,13.65,5.56,3.93,0,0.222,0.1091
2024-01-21 11:00:00,0.3093766666666667,343.3,17.33,6.3,5.24,0,0.8099999999999999,0.11813
2024-01-21 12:00:00,0.40607,447.09,18.74,6.7,6.14,0,0.673,0.54521
2024-01-21 13:00:00,0.27962666666666663,311.5,17.74,6.72,5.86,0,1.026,0.0
2024-01-21 14:00:00,0.31307666666666667,348.05,14.43,6.64,4.9,0,0.4459999999999999,0.49323
2024-01-21 15:00:00,0.04716666666666666,66.61,9.12,6.64,4.41,0,1.183,0.0
2024-01-21 16:00:00,0.00977,21.76,2.23,6.22,3.72,0,1.205,0.0
2024-01-21 17:00:00,0.0,0.0,0.0,5.34,3.24,0,0.6339999999999999,0.0
2024-01-21 18:00:00,0.0,0.0,0.0,4.5,2.97,0,0.62,0.0
2024-01-21 19:00:00,0.0,0.0,0.0,5.12,2.97,0,0.615,0.0
2024-01-21 20:00:00,0.0,0.0,0.0,5.15,2.83,0,2.183,0.0
2024-01-21 21:00:00,0.0,0.0,0.0,5.01,2.69,0,1.1,0.0
2024-01-21 22:00:00,0.0,0.0,0.0,4.82,2.48,0,0.881,0.0
2024-01-21 23:00:00,0.0,0.0,0.0,4.53,2.07,0,0.558,0.0
2024-01-22 00:00:00,0.0,0.0,0.0,4.16,1.66,0,0.959,0.0
2024-01-22 01:00:00,0.0,0.0,0.0,3.59,1.66,0,0.473,0.0
2024-01-22 02:00:00,0.0,0.0,0.0,2.87,1.86,0,0.42,0.0
2024-01-22 03:00:00,0.0,0.0,0.0,2.4,1.86,0,0.412,0.0
2024-01-22 04:00:00,0.0,0.0,0.0,1.9,1.79,0,0.41,0.0
2024-01-22 05:00:00,0.0,0.0,0.0,1.29,1.72,0,0.408,0.0
2024-01-22 06:00:00,0.0,0.0,0.0,0.64,1.72,0,0.525,0.0
2024-01-22 07:00:00,0.0,0.0,0.0,1.29,1.52,0,0.443,0.0
2024-01-22 08:00:00,0.0,0.0,0.0,0.81,1.59,0,0.76,0.0
2024-01-22 09:00:00,0.04876666666666667,68.41,8.22,0.99,1.38,0,0.721,0.0
2024-01-22 10:00:00,0.11825999999999999,141.21,13.84,1.89,1.52,0,0.964,0.0
2024-01-22 11:00:00,0.12833999999999998,152.32,17.54,2.87,1.24,0,0.597,0.0
2024-01-22 12:00:00,0.31689666666666666,352.65,18.96,3.65,1.79,0,0.867,0.08369
2024-01-22 13:00:00,0.4854066666666667,543.99,17.97,4.08,2.07,0,0.706,0.7502200000000001
2024-01-22 14:00:00,0.10310333333333332,126.4,14.66,4.47,2.07,0,0.206,0.10331
2024-01-22 15:00:00,0.00526,15.14,9.35,4.32,2.0,0,0.976,0.0
2024-01-22 16:00:00,0.01755666666666667,31.92,2.46,3.85,2.0,0,0.587,0.0
2024-01-22 17:00:00,0.0,0.0,0.0,3.19,2.83,0,0.756,0.0
2024-01-22 18:00:00,0.0,0.0,0.0,2.75,3.72,0,1.55,0.0
2024-01-22 19:00:00,0.0,0.0,0.0,1.6,3.93,0,1.698,0.0
2024-01-22 20:00:00,0.0,0.0,0.0,1.35,4.28,0,1.134,0.0
2024-01-22 21:00:00,0.0,0.0,0.0,1.29,4.55,0,0.655,0.0
2024-01-22 22:00:00,0.0,0.0,0.0,1.31,5.45,0,0.552,0.0
2024-01-22 23:00:00,0.0,0.0,0.0,1.39,5.24,0,0.8799999999999999,0.0
2024-01-23 00:00:00,0.0,0.0,0.0,1.5,5.03,0,1.001,0.0
2024-01-23 01:00:00,0.0,0.0,0.0,1.39,4.9,0,0.47,0.0
2024-01-23 02:00:00,0.0,0.0,0.0,1.22,4.9,0,0.47,0.0
2024-01-23 03:00:00,0.0,0.0,0.0,1.19,5.17,0,0.422,0.0
2024-01-23 04:00:00,0.0,0.0,0.0,0.86,5.1,0,0.407,0.0
2024-01-23 05:00:00,0.0,0.0,0.0,0.48,4.97,0,0.4649999999999999,0.0
2024-01-23 06:00:00,0.0,0.0,0.0,0.08,4.69,0,0.409,0.0
2024-01-23 07:00:00,0.0,0.0,0.0,0.2,4.48,0,0.408,0.0
2024-01-23 08:00:00,0.0,0.0,0.0,-0.03,4.21,0,0.746,0.0
2024-01-23 09:00:00,0.13247,159.88,8.4,0.24,4.14,0,1.133,0.0
2024-01-23 10:00:00,0.3273066666666667,359.37,14.04,1.3,3.52,0,1.0550000000000002,0.0
2024-01-23 11:00:00,0.51135,560.62,17.76,2.43,4.07,0,1.149,0.3850499999999999
2024-01-23 12:00:00,0.62238,691.94,19.2,3.3,4.28,0,0.939,0.92814
2024-01-23 13:00:00,0.6533333333333333,731.52,18.21,3.88,4.34,0,1.008,0.952
2024-01-23 14:00:00,0.6110300000000001,680.15,14.9,4.11,4.69,0,0.976,0.8570899999999999
2024-01-23 15:00:00,0.33437999999999996,368.78,9.59,3.77,4.34,0,1.027,0.0
2024-01-23 16:00:00,0.20655999999999997,238.27,2.69,3.02,4.48,0,1.1869999999999998,0.0
2024-01-23 17:00:00,0.0,0.0,0.0,2.07,4.55,0,0.889,0.0
2024-01-23 18:00:00,0.0,0.0,0.0,1.6,4.41,0,0.3369999999999999,0.0
2024-01-23 19:00:00,0.0,0.0,0.0,1.47,4.9,0,1.125,0.0
2024-01-23 20:00:00,0.0,0.0,0.0,1.3,4.62,0,0.381,0.0
2024-01-23 21:00:00,0.0,0.0,0.0,1.03,4.55,0,0.259,0.0
2024-01-23 22:00:00,0.0,0.0,0.0,0.82,4.62,0,0.235,0.0
2024-01-23 23:00:00,0.0,0.0,0.0,0.67,4.69,0,0.182,0.0
2024-01-24 00:00:00,0.0,0.0,0.0,0.58,4.76,0,0.175,0.0
2024-01-24 01:00:00,0.0,0.0,0.0,0.49,4.97,0,0.137,0.0
2024-01-24 02:00:00,0.0,0.0,0.0,0.34,5.1,0,0.107,0.0
2024-01-24 03:00:00,0.0,0.0,0.0,0.15,5.31,0,0.106,0.0
2024-01-24 04:00:00,0.0,0.0,0.0,-0.01,5.52,0,0.106,0.0
2024-01-24 05:00:00,0.0,0.0,0.0,-0.14,5.66,0,0.108,0.0
2024-01-24 06:00:00,0.0,0.0,0.0,-0.21,5.52,0,0.132,0.0
2024-01-24 07:00:00,0.0,0.0,0.0,0.16,5.79,0,0.147,0.0
2024-01-24 08:00:00,0.0,0.0,0.0,0.04,5.79,0,0.418,0.0
2024-01-24 09:00:00,0.08839333333333334,111.6,8.58,0.4,5.79,0,0.361,0.0
2024-01-24 10:00:00,0.3397966666666667,370.33,14.24,1.27,5.03,0,0.325,0.6943900000000001
2024-01-24 11:00:00,0.42820333333333327,462.43,17.98,2.28,6.07,0,0.513,0.7716099999999998
2024-01-24 12:00:00,0.15377,177.28,19.43,3.21,7.1,0,0.229,0.23231
2024-01-24 13:00:00,0.5983666666666666,650.46,18.45,3.73,7.59,0,0.313,1.4821
2024-01-24 14:00:00,0.30565333333333333,333.7,15.15,3.8,7.03,0,0.3419999999999999,0.57496
2024-01-24 15:00:00,0.09512666666666668,116.85,9.83,3.5,5.17,0,0.384,0.0
2024-01-24 16:00:00,0.15137,178.61,2.92,3.0,5.38,0,0.316,0.13811
2024-01-24 17:00:00,0.0,0.0,0.0,2.25,5.03,0,0.589,0.0
2024-01-24 18:00:00,0.0,0.0,0.0,1.74,4.9,0,0.863,0.0
2024-01-24 19:00:00,0.0,0.0,0.0,1.25,4.69,0,0.96,0.0
2024-01-24 20:00:00,0.0,0.0,0.0,1.01,4.55,0,1.169,0.0
2024-01-24 21:00:00,0.0,0.0,0.0,0.86,4.41,0,0.933,0.0
2024-01-24 22:00:00,0.0,0.0,0.0,0.69,4.28,0,1.077,0.0
2024-01-24 23:00:00,0.0,0.0,0.0,0.45,4.21,0,0.158,0.0
2024-01-25 00:00:00,0.0,0.0,0.0,0.39,4.21,0,0.095,0.0
2024-01-25 01:00:00,0.0,0.0,0.0,0.5,4.34,0,0.094,0.0
2024-01-25 02:00:00,0.0,0.0,0.0,0.38,4.41,0,0.137,0.0
2024-01-25 03:00:00,0.0,0.0,0.0,0.32,4.48,0,0.162,0.0
2024-01-25 04:00:00,0.0,0.0,0.0,0.4,4.55,0,0.148,0.0
2024-01-25 05:00:00,0.0,0.0,0.0,0.25,4.41,0,0.094,0.0
2024-01-25 06:00:00,0.0,0.0,0.0,0.22,4.41,0,0.212,0.0
2024-01-25 07:00:00,0.0,0.0,0.0,0.94,4.48,0,0.141,0.0
2024-01-25 08:00:00,0.0,0.0,0.0,1.11,4.48,0,0.35,0.0
2024-01-25 09:00:00,0.00353,12.3,8.77,1.57,3.72,0,0.3389999999999999,0.0
2024-01-25 10:00:00,0.0501,68.73,14.45,2.15,5.59,0,0.347,0.0
2024-01-25 11:00:00,0.12374333333333333,146.39,18.21,2.76,5.66,0,0.427,0.0
2024-01-25 12:00:00,0.04071333333333333,58.65,19.67,3.19,5.24,0,0.188,0.0
2024-01-25 13:00:00,0.13521,158.76,18.7,3.49,5.59,0,0.296,0.10963
2024-01-25 14:00:00,0.05688666666666667,76.62,15.4,3.66,5.1,0,0.177,0.0
2024-01-25 15:00:00,0.0134933333333333,26.49,10.08,3.54,4.83,0,0.174,0.0
2024-01-25 16:00:00,0.029046666666666665,45.6,3.16,2.95,4.28,0,0.372,0.0
2024-01-25 17:00:00,0.0,0.0,0.0,1.91,4.07,0,0.257,0.0
2024-01-25 18:00:00,0.0,0.0,0.0,1.53,4.14,0,0.3279999999999999,0.0
2024-01-25 19:00:00,0.0,0.0,0.0,1.99,3.72,0,0.272,0.0
2024-01-25 20:00:00,0.0,0.0,0.0,1.74,3.59,0,0.344,0.0
2024-01-25 21:00:00,0.0,0.0,0.0,1.62,3.45,0,0.325,0.0
2024-01-25 22:00:00,0.0,0.0,0.0,1.4,3.52,0,0.937,0.0
2024-01-25 23:00:00,0.0,0.0,0.0,0.76,3.79,0,0.616,0.0
2024-01-26 00:00:00,0.0,0.0,0.0,0.39,4.0,0,0.093,0.0
2024-01-26 01:00:00,0.0,0.0,0.0,-0.06,3.93,0,0.092,0.0
2024-01-26 02:00:00,0.0,0.0,0.0,-0.41,4.0,0,0.114,0.0
2024-01-26 03:00:00,0.0,0.0,0.0,-0.79,3.93,0,0.138,0.0
2024-01-26 04:00:00,0.0,0.0,0.0,-1.06,4.07,0,0.093,0.0
2024-01-26 05:00:00,0.0,0.0,0.0,-1.22,4.14,0,0.096,0.0
2024-01-26 06:00:00,0.0,0.0,0.0,-1.31,4.0,0,0.207,0.0
2024-01-26 07:00:00,0.0,0.0,0.0,-1.76,3.45,0,0.096,0.0
2024-01-26 08:00:00,0.0,0.0,0.0,-2.0,3.45,0,0.35,0.0
2024-01-26 09:00:00,0.08265666666666667,104.57,8.97,-1.48,3.38,0,0.974,0.0
2024-01-26 10:00:00,0.3852466666666667,420.56,14.67,-0.27,2.97,0,0.9,0.2557399999999999
2024-01-26 11:00:00,0.5399466666666667,593.29,18.44,0.98,3.24,0,1.127,0.4928399999999999
2024-01-26 12:00:00,0.5995533333333333,664.1,19.92,1.94,3.59,0,1.074,0.7246600000000001
2024-01-26 13:00:00,0.5786666666666667,639.45,18.96,2.6,4.0,0,1.072,0.6639999999999999
2024-01-26 14:00:00,0.41807,457.29,15.65,2.79,3.93,0,0.415,0.83921
2024-01-26 15:00:00,0.4397533333333334,483.1,10.33,2.8,4.21,0,0.435,0.88426
2024-01-26 16:00:00,0.021066666666666668,35.93,3.4,2.33,2.9,0,0.438,0.0
